type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,3750.37,3750.87,3808.37,3808.37,2025-09-25 14:04:00,closed,True,False,0,3808.37,2025-09-29 07:54:00,58.0,SL/TP
BUY,3750.29,3750.79,3808.29,3808.29,2025-09-25 14:27:00,closed,True,False,0,3808.29,2025-09-29 07:54:00,58.0,SL/TP
BUY,3751.17,3751.67,3809.17,3809.17,2025-09-25 14:32:00,closed,True,False,0,3809.17,2025-09-29 08:05:00,58.0,SL/TP
BUY,3832.22,3832.72,3890.22,3890.22,2025-09-30 18:18:00,closed,True,False,0,3890.22,2025-10-01 11:18:00,58.0,SL/TP
BUY,3869.46,3869.96,3927.46,3927.46,2025-10-01 22:47:00,closed,True,False,0,3869.96,2025-10-02 17:12:00,0.5,SL/TP
BUY,3869.16,3869.66,3927.16,3927.16,2025-10-01 22:44:00,closed,True,False,0,3869.66,2025-10-02 17:15:00,0.5,SL/TP
BUY,3869.2,3869.7,3927.2,3927.2,2025-10-02 01:00:00,closed,True,False,0,3869.7,2025-10-02 17:15:00,0.5,SL/TP
BUY,3867.25,3867.75,3925.25,3925.25,2025-10-02 06:01:00,closed,True,False,0,3867.75,2025-10-02 17:16:00,0.5,SL/TP
BUY,3866.87,3867.37,3924.87,3924.87,2025-10-02 06:06:00,closed,True,False,0,3867.37,2025-10-02 17:17:00,0.5,SL/TP
BUY,3861.32,3861.82,3919.32,3919.32,2025-10-03 14:19:00,closed,True,False,0,3919.32,2025-10-06 02:05:00,58.0,SL/TP
BUY,3859.91,3860.41,3917.91,3917.91,2025-10-03 14:25:00,closed,True,False,0,3917.91,2025-10-06 02:04:00,58.0,SL/TP
BUY,3860.84,3861.34,3918.84,3918.84,2025-10-03 14:26:00,closed,True,False,0,3918.84,2025-10-06 02:04:00,58.0,SL/TP
BUY,3861.7,3862.2,3919.7,3919.7,2025-10-03 14:28:00,closed,True,False,0,3919.7,2025-10-06 02:05:00,58.0,SL/TP
BUY,3859.95,3860.45,3917.95,3917.95,2025-10-03 14:39:00,closed,True,False,0,3917.95,2025-10-06 02:04:00,58.0,SL/TP
BUY,3859.91,3860.41,3917.91,3917.91,2025-10-03 14:25:00,closed,True,False,0,3917.91,2025-10-06 02:04:00,58.0,SL/TP
BUY,3860.84,3861.34,3918.84,3918.84,2025-10-03 14:26:00,closed,True,False,0,3918.84,2025-10-06 02:04:00,58.0,SL/TP
BUY,3859.95,3860.45,3917.95,3917.95,2025-10-03 14:39:00,closed,True,False,0,3917.95,2025-10-06 02:04:00,58.0,SL/TP
BUY,3861.32,3861.82,3919.32,3919.32,2025-10-03 14:19:00,closed,True,False,0,3919.32,2025-10-06 02:05:00,58.0,SL/TP
