type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
SELL,1811.26,1810.76,1753.26,1753.26,2022-01-27 14:15:00,closed,True,False,0,1810.76,2022-02-02 19:00:00,0.5,SL/TP
SELL,1799.27,1798.77,1741.27,1741.27,2022-01-27 16:15:00,closed,True,False,0,1798.77,2022-01-31 16:30:00,0.5,SL/TP
SELL,1799.27,1798.77,1741.27,1741.27,2022-01-27 16:15:00,closed,True,False,0,1798.77,2022-01-31 16:30:00,0.5,SL/TP
SELL,1811.26,1810.76,1753.26,1753.26,2022-01-27 14:15:00,closed,True,False,0,1810.76,2022-02-02 19:00:00,0.5,SL/TP
SELL,1802.26,1801.76,1744.26,1744.26,2022-02-03 16:15:00,closed,True,False,0,1801.76,2022-02-03 17:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-26 23:45:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:00:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:15:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1796.07,1834.07,1738.07,1738.07,2022-02-01 05:30:00,closed,False,False,0,1834.07,2022-02-09 19:00:00,-38.0,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-26 23:45:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:00:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1818.84,1818.34,1760.84,1760.84,2022-01-27 00:15:00,closed,True,False,0,1818.34,2022-02-07 18:30:00,0.5,SL/TP
SELL,1796.07,1834.07,1738.07,1738.07,2022-02-01 05:30:00,closed,False,False,0,1834.07,2022-02-09 19:00:00,-38.0,SL/TP
BUY,1822.15,1822.65,1880.15,1880.15,2022-02-08 03:45:00,closed,True,False,0,1822.65,2022-02-10 15:30:00,0.5,SL/TP
BUY,1827.04,1827.54,1885.04,1885.04,2022-02-08 20:15:00,closed,True,False,0,1827.54,2022-02-10 15:30:00,0.5,SL/TP
BUY,1809.67,1810.17,1867.67,1867.67,2022-02-07 04:45:00,closed,True,False,0,1867.67,2022-02-14 17:00:00,58.0,SL/TP
BUY,1819.82,1820.32,1877.82,1877.82,2022-02-08 15:00:00,closed,True,False,0,1877.82,2022-02-15 05:15:00,58.0,SL/TP
