type,entry_price,stop_loss,take_profit,initial_tp,entry_time,status,breakeven_applied,tp_extended,trailing_steps,exit_price,exit_time,pnl,exit_reason
BUY,1894.94,1895.44,1952.94,1952.94,2022-02-21 16:30:00,closed,True,False,0,1895.44,2022-02-22 12:15:00,0.5,SL/TP
BUY,1893.87,1894.37,1951.87,1951.87,2022-02-22 13:45:00,closed,True,False,0,1894.37,2022-02-22 17:45:00,0.5,SL/TP
BUY,1906.68,1907.18,1964.68,1964.68,2022-02-23 17:15:00,closed,True,False,0,1964.68,2022-02-24 12:15:00,58.0,SL/TP
BUY,1931.86,1932.36,1989.86,1989.86,2022-03-03 19:30:00,closed,True,False,0,1932.36,2022-03-04 03:45:00,0.5,SL/TP
BUY,1993.08,1955.08,2051.08,2051.08,2022-03-11 03:15:00,closed,False,False,0,1955.08,2022-03-14 13:15:00,-38.0,SL/TP
BUY,1993.08,1955.08,2051.08,2051.08,2022-03-11 03:15:00,closed,False,False,0,1955.08,2022-03-14 13:15:00,-38.0,SL/TP
SELL,1937.15,1936.65,1879.15,1879.15,2022-03-18 14:00:00,closed,True,False,0,1936.65,2022-03-18 16:45:00,0.5,SL/TP
SELL,1925.25,1924.75,1867.25,1867.25,2022-03-22 11:45:00,closed,True,False,0,1924.75,2022-03-22 20:30:00,0.5,SL/TP
SELL,1927.61,1927.11,1869.61,1869.61,2022-03-22 12:30:00,closed,True,False,0,1927.11,2022-03-23 11:00:00,0.5,SL/TP
SELL,1928.78,1928.28,1870.78,1870.78,2022-03-22 12:15:00,closed,True,False,0,1928.28,2022-03-23 11:30:00,0.5,SL/TP
BUY,1955.79,1917.79,2013.79,2013.79,2022-03-28 02:15:00,closed,False,False,0,1917.79,2022-03-28 22:30:00,-38.0,SL/TP
BUY,1957.66,1919.66,2015.66,2015.66,2022-03-28 03:45:00,closed,False,False,0,1919.66,2022-03-28 22:30:00,-38.0,SL/TP
SELL,1924.6,1962.6,1866.6,1866.6,2022-03-31 12:30:00,closed,False,False,0,1962.6,2022-04-11 15:00:00,-38.0,SL/TP
SELL,1927.4,1926.9,1869.4,1869.4,2022-04-01 15:45:00,closed,True,False,0,1926.9,2022-04-04 09:45:00,0.5,SL/TP
SELL,1927.4,1926.9,1869.4,1869.4,2022-04-01 15:45:00,closed,True,False,0,1926.9,2022-04-04 09:45:00,0.5,SL/TP
BUY,1933.63,1934.13,1991.63,1991.63,2022-04-04 18:45:00,closed,True,False,0,1934.13,2022-04-05 17:00:00,0.5,SL/TP
